Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00        6     0.00     0.00  std::pair<std::string, STATE::cGameTransition* (*)()>&& std::forward<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::remove_reference<std::pair<std::string, STATE::cGameTransition* (*)()> >::type&)
  0.00      0.01     0.00        6     0.00     0.00  char&& std::forward<char>(std::remove_reference<char>::type&)
  0.00      0.01     0.00        5     0.00     0.00  GFX::cTextureWrapper::SetBytesPerPixel(int)
  0.00      0.01     0.00        5     0.00     0.00  GFX::cTextureWrapper::SetTextureFormat(unsigned int)
  0.00      0.01     0.00        5     0.00     0.00  __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::allocate(unsigned int, void const*)
  0.00      0.01     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.01     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >::operator*() const
  0.00      0.01     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >::operator-(int const&) const
  0.00      0.01     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const
  0.00      0.01     0.00        5     0.00     0.00  std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_allocate(unsigned int)
  0.00      0.01     0.00        5     0.00     0.00  std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_deallocate(GFX::cTextureMesh::Vertex*, unsigned int)
  0.00      0.01     0.00        5     0.00     0.00  std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::back()
  0.00      0.01     0.00        5     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      0.01     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      0.01     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.01     0.00        5     0.00     0.00  std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>&& std::forward<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >(std::remove_reference<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >::type&)
  0.00      0.01     0.00        5     0.00     0.00  int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  0.00      0.01     0.00        5     0.00     0.00  bool std::operator==<GFX::cTexture*>(std::move_iterator<GFX::cTexture*> const&, std::move_iterator<GFX::cTexture*> const&)
  0.00      0.01     0.00        5     0.00     0.00  bool std::operator!=<GFX::cTexture*>(std::move_iterator<GFX::cTexture*> const&, std::move_iterator<GFX::cTexture*> const&)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTextureWrapper::cTextureWrapper()
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::deallocate(GFX::cTextureMesh::Vertex*, unsigned int)
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int)
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >::difference_type __gnu_cxx::operator-<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >(__gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > > const&, __gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > > const&)
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >::base() const
  0.00      0.01     0.00        4     0.00     0.00  std::_Select1st<std::pair<int const, char> >::operator()(std::pair<int const, char>&) const
  0.00      0.01     0.00        4     0.00     0.00  std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_get_Tp_allocator() const
  0.00      0.01     0.00        4     0.00     0.00  std::move_iterator<STATE::iGameState**>::base() const
  0.00      0.01     0.00        4     0.00     0.00  std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_check_len(unsigned int, char const*) const
  0.00      0.01     0.00        4     0.00     0.00  std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::max_size() const
  0.00      0.01     0.00        4     0.00     0.00  std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::size() const
  0.00      0.01     0.00        4     0.00     0.00  std::_Iter_base<std::move_iterator<STATE::iGameState**>, true>::_S_base(std::move_iterator<STATE::iGameState**>)
  0.00      0.01     0.00        4     0.00     0.00  std::move_iterator<STATE::iGameState**>::move_iterator(STATE::iGameState**)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTexture* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<GFX::cTexture*>, GFX::cTexture*>(std::move_iterator<GFX::cTexture*>, std::move_iterator<GFX::cTexture*>, GFX::cTexture*)
  0.00      0.01     0.00        4     0.00     0.00  void std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_insert_aux<GFX::cTextureMesh::Vertex const&>(__gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >, GFX::cTextureMesh::Vertex const&)
  0.00      0.01     0.00        4     0.00     0.00  std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::end()
  0.00      0.01     0.00        4     0.00     0.00  std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::begin()
  0.00      0.01     0.00        4     0.00     0.00  std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::end()
  0.00      0.01     0.00        4     0.00     0.00  std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.01     0.00        4     0.00     0.00  std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTexture* std::__addressof<GFX::cTexture>(GFX::cTexture&)
  0.00      0.01     0.00        4     0.00     0.00  std::_Miter_base<std::move_iterator<STATE::iGameState**> >::iterator_type std::__miter_base<std::move_iterator<STATE::iGameState**> >(std::move_iterator<STATE::iGameState**>)
  0.00      0.01     0.00        4     0.00     0.00  std::move_iterator<STATE::iGameState**> std::make_move_iterator<STATE::iGameState**>(STATE::iGameState** const&)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTexture* std::uninitialized_copy<std::move_iterator<GFX::cTexture*>, GFX::cTexture*>(std::move_iterator<GFX::cTexture*>, std::move_iterator<GFX::cTexture*>, GFX::cTexture*)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTexture* std::__uninitialized_copy_a<std::move_iterator<GFX::cTexture*>, GFX::cTexture*, GFX::cTexture>(std::move_iterator<GFX::cTexture*>, std::move_iterator<GFX::cTexture*>, GFX::cTexture*, std::allocator<GFX::cTexture>&)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTexture* std::__uninitialized_move_a<GFX::cTexture*, GFX::cTexture*, std::allocator<GFX::cTexture> >(GFX::cTexture*, GFX::cTexture*, GFX::cTexture*, std::allocator<GFX::cTexture>&)
  0.00      0.01     0.00        4     0.00     0.00  GFX::cTextureMesh::Vertex const& std::forward<GFX::cTextureMesh::Vertex const&>(std::remove_reference<GFX::cTextureMesh::Vertex const&>::type&)
  0.00      0.01     0.00        4     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::cImage(std::string const&)
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::~cImage()
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::~cImage()
  0.00      0.01     0.00        3     0.00     0.00  GFX::cTexture::RegisterGL()
  0.00      0.01     0.00        3     0.00     0.00  GFX::cTexture::cTexture(GFX::cTexture&&)
  0.00      0.01     0.00        3     0.00     0.00  GFX::cTexture::cTexture(std::string const&)
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::allocate(unsigned int, void const*)
  0.00      0.01     0.00        3     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::construct<std::pair<int const, char> >(std::_Rb_tree_node<std::pair<int const, char> >*, std::pair<int const, char>&&)
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::__mutex::__mutex()
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::__mutex::~__mutex()
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::IsTransparent() const
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::GetWidth() const
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::GetHeight() const
  0.00      0.01     0.00        3     0.00     0.00  GFX::cImage::GetPixels() const
  0.00      0.01     0.00        3     0.00     0.00  GFX::cTexture::CheckTexture() const
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<STATE::iGameState*>::max_size() const
  0.00      0.01     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::max_size() const
  0.00      0.01     0.00        3     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.01     0.00        3     0.00     0.00  std::shared_ptr<GFX::cImage>::shared_ptr(std::shared_ptr<GFX::cImage>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::shared_ptr<GFX::cImage>::shared_ptr<GFX::cImage>(GFX::cImage*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::_Mutex_base()
  0.00      0.01     0.00        3     0.00     0.00  std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::~_Mutex_base()
  0.00      0.01     0.00        3     0.00     0.00  void std::_Destroy_aux<false>::__destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_get_Tp_allocator()
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.01     0.00        3     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.01     0.00        3     0.00     0.00  std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr(std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr<GFX::cImage>(GFX::cImage*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_node<std::pair<int const, char> >::_Rb_tree_node<std::pair<int const, char> >(std::pair<int const, char>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)1>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)1>&)
  0.00      0.01     0.00        3     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count()
  0.00      0.01     0.00        3     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count<GFX::cImage*>(GFX::cImage*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_destroy()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_dispose()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_Sp_counted_ptr(GFX::cImage*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_M_release()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_Sp_counted_base()
  0.00      0.01     0.00        3     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::~_Sp_counted_base()
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, STATE::cGameTransition* (*)()> >*)
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, char> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, char> > const&)
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, char> > std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::insert<std::pair<int const, char>, void>(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::pair<int const, char>::pair<int const, char>(std::pair<int const, char>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::pair<int const, char>::pair<char, void>(int const&, char&&)
  0.00      0.01     0.00        3     0.00     0.00  std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>(std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_end()
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&)
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_node()
  0.00      0.01     0.00        3     0.00     0.00  std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&)
